lu_category,latitude,longitude,area_sqm
commercial,1.2832155212920269,103.84966684161368,2247.06941154
open,1.2894482464846981,103.85375522472962,39469.728575095
commercial,1.2792352008059176,103.84839836432866,660.745443305
open,1.2964697462596777,103.85521083650998,2143.25895007
infrastructure,1.300767968486321,103.85688468507733,1711.72341367
infrastructure,1.2875629079600082,103.85358019903741,5881.081872105
infrastructure,1.2955012163452002,103.85509910253504,210.02099712
mixed,1.2983113140063836,103.85634050021005,93.431792525
commercial,1.2739369768728988,103.8462660518085,1759.77799406
commercial,1.2782588110609365,103.84555653573636,3470.982267205
commercial,1.2847695125644905,103.85246184519619,751.95700094
commercial,1.2988983246925512,103.85621250068723,63.812630705
commercial,1.2965937587031457,103.8560242097768,701.747551615
commercial,1.2820743165762771,103.85154748061535,947.998673745
commercial,1.2956913673923658,103.85312911432051,3311.91892971
other,1.280805588621959,103.85254279126886,9049.828529635
commercial,1.2835365898805178,103.8530850302122,1084.99743144
residential,1.3106510083931777,103.86174795140148,1934.68630719
residential,1.3105609790535464,103.8618892849181,175.41526441
commercial,1.3128117578402914,103.86092962046038,1532.2406247
infrastructure,1.3094450720357962,103.86279685429358,2759.67697943
residential,1.310518792349295,103.8617359763855,175.866099555
residential,1.310352020926358,103.86167277583782,177.3275947
residential,1.3104237962054166,103.861722247018,176.659406635
residential,1.310663367065187,103.86214458038513,728.437325295
residential,1.310538587392153,103.86196406954558,428.783927135
infrastructure,1.3103082874141805,103.86158719784864,831.13123195
residential,1.3105585626655654,103.86180845127795,174.901013955
residential,1.3108472679270777,103.861081292669,137.043053615
residential,1.3107528092512934,103.8610252778967,137.979755795
residential,1.3111102734808018,103.86145062935805,234.351685135
residential,1.3111813723999373,103.86140542636502,59.61731717
residential,1.3108468380088458,103.86102089651234,137.748495415
residential,1.311174866497278,103.86153744979632,203.87614311
residential,1.311028103378126,103.86134195073802,206.19617998
residential,1.3110115265248163,103.86145819888044,162.9677281
residential,1.3109234069971296,103.86118819430752,716.619562335
residential,1.3112202897166982,103.86159953990175,203.825743335
residential,1.3021667691110466,103.8510186487059,4516.9300594
infrastructure,1.3379170615587632,103.84844319451217,9234.187354075
residential,1.3358350749250643,103.84815635127909,63883.23128212
commercial,1.3344934620218827,103.84982689154505,339.91713846
commercial,1.2793755667822984,103.84001745220047,131.166612485
commercial,1.2789499456101265,103.84023375550059,127.6891015
commercial,1.2791165931790616,103.84014433706952,128.539884
commercial,1.279074847633278,103.84016673031526,127.5008625
commercial,1.2788241627324903,103.84030121377221,122.3157405
commercial,1.2792412817678884,103.84007796241633,128.386728
commercial,1.2793247909436452,103.84003365573763,127.458927
commercial,1.279279086429626,103.840041277016,128.827416
commercial,1.2790331672016375,103.84018909660433,128.28426
commercial,1.2789914741086579,103.84021147008096,127.293641
commercial,1.2786649327708086,103.84038639110622,116.5261925
commercial,1.2791929846717243,103.84009741956268,129.1582734
commercial,1.2791576134226073,103.84012245419058,123.446121
commercial,1.2788659191318166,103.84027884568987,132.827352
commercial,1.2789082615604095,103.8402561217875,128.088464
commercial,1.2787279363521227,103.84035267994611,244.807322
commercial,1.2787838768326534,103.84032274442079,123.925236
commercial,1.2786004169492187,103.84047085687,116.1309664
commercial,1.278626390488329,103.84040701585138,122.0098328
commercial,1.278560226910613,103.84049237331742,127.77334
commercial,1.278507706881808,103.84047052253773,118.282944
commercial,1.278468612935186,103.84049144397595,121.501379
commercial,1.278435846179771,103.84052915669982,126.3597715
commercial,1.2786436661631506,103.84071113715318,140.9326059
commercial,1.279256056582952,103.8404307554531,182.67607473
commercial,1.2787532542936317,103.84058883440385,14.29449799
commercial,1.2794566018219926,103.84034181732078,189.2781078
commercial,1.2831561440616528,103.8439476156955,109.56934145
commercial,1.283169605752633,103.84389492901335,113.23131
commercial,1.2829828979729978,103.84469581584467,121.451307
commercial,1.2830101466960107,103.8446490883412,135.412624
commercial,1.2830060623568857,103.84437152781788,95.69918475
commercial,1.2837558257494224,103.84551313598274,109.6845852
commercial,1.2837284646874785,103.8455600773422,108.51359145
commercial,1.2838563306862008,103.84493957904083,112.0182375
commercial,1.2838902569988278,103.84488996595928,114.47635169
commercial,1.2831120600712733,103.84411922047919,116.900576
commercial,1.283070540288014,103.84408937271202,117.13297493
commercial,1.2823171582003539,103.84482687018146,97.711524
commercial,1.2823333120968456,103.84479798043427,54.985384
commercial,1.2830633028520535,103.84350832496209,101.057443
commercial,1.2816496666581398,103.8446917036414,118.5995875
commercial,1.2816272063243295,103.84465314887089,101.60488345
commercial,1.281877586631767,103.84428666020467,103.45601985
commercial,1.281872015957214,103.84423697998012,100.5438359
commercial,1.281885406391429,103.84417693369471,98.8029345
commercial,1.2820221579318578,103.8444311076817,93.24335225
commercial,1.2820451325953073,103.84439041296321,93.7146602
commercial,1.2821350798987836,103.84416307190975,92.4217518
commercial,1.2833022408355808,103.84311108534865,90.6845407
commercial,1.283333471638714,103.84306056667606,87.351925
commercial,1.2834104919194456,103.8457336445441,486.91135
commercial,1.2835831476209427,103.84541968349193,110.626683
commercial,1.282818311443442,103.84450855780156,247.15566005
commercial,1.2828610898084258,103.8444362495605,136.90820553
commercial,1.2827671093791935,103.84456974868074,123.7947253
commercial,1.2827509069927274,103.84462324881663,118.50902
commercial,1.2830360515224282,103.84460451552745,114.752762
commercial,1.2829166713845115,103.84478468532697,121.673195335
commercial,1.2829578723765538,103.84473861314738,118.0577193
commercial,1.2832112480905875,103.84415717021433,113.264345005
commercial,1.273668466274448,103.84253507019072,218.965955365
other,1.278006883220422,103.85758112142152,9744.914610325
commercial,1.2793054245146847,103.84885206405119,1082.04130451
commercial,1.2826032315671783,103.85345502640149,2713.41174002
commercial,1.2747904786138042,103.84659848110489,7339.04793358
residential,1.2744446932391642,103.84594141321278,367.9680726
commercial,1.2804993316515214,103.8485228649228,1770.30519686
mixed,1.2983844730316805,103.8562649383517,109.35868295
other,1.2765359121237838,103.84994781736367,6995.701921195
commercial,1.2960514808628294,103.85271802279932,3217.615939365
open,1.2829907745695794,103.85331538021691,847.17745556
commercial,1.2989366807092892,103.85618881335635,48.774625915
institutional,1.2975793300150302,103.85431572614056,11303.55439134
commercial,1.2739068633458273,103.84264430886265,209.75140752
mixed,1.2966867464435174,103.85525592135703,369.703983745
commercial,1.2959950540238492,103.8530992826535,896.58191632
other,1.2784193322251247,103.85537529538276,13525.404805695
commercial,1.2830930182946276,103.85044897535941,2182.05970675
open,1.287439942963476,103.85354755505055,833.454782885
institutional,1.288365326896574,103.85149792956244,4809.88953365
mixed,1.2965026072843173,103.8556715334957,81.937690915
mixed,1.2963288541031837,103.85513609915729,145.77232088
commercial,1.295875938591994,103.8555162612345,1529.887535165
infrastructure,1.2758619597032692,103.84532838362293,2139.853212715
residential,1.3438230731625889,103.70461694249167,136090.18267032
infrastructure,1.3438878299474546,103.70698706521415,36307.736399015
infrastructure,1.3422073559966148,103.70526330519145,13223.945011765
institutional,1.3347748606282326,103.71849992838634,19386.74349464
residential,1.3308875305557768,103.72178946363427,22913.404638225
infrastructure,1.3349271098792734,103.72121755347877,45985.913560875
commercial,1.34221092842772,103.94353555139521,1630.55371095
commercial,1.2791048021337545,103.84049783998888,163.44949358
commercial,1.2790359234172684,103.84052842370929,16.729718535
commercial,1.2795570602945743,103.8402900491703,186.047436845
commercial,1.2795118038779125,103.84033323131597,190.916517
commercial,1.2794063030496226,103.84036413403881,191.04249625
commercial,1.2793559620302422,103.84038646667284,184.17151105
commercial,1.2793062786140257,103.84040847968505,178.3978482
commercial,1.2792048683011366,103.84045345930666,178.03568407
commercial,1.2791541579120191,103.8404759299259,173.43405147
commercial,1.2790827699674754,103.84050765799239,7.64491215
commercial,1.279057260901214,103.84051895215471,142.17573255
commercial,1.2789661310324365,103.84055930253064,97.22596739
commercial,1.279016692286076,103.84055282168043,122.90343222
commercial,1.2789888271326433,103.84054929930302,40.6808997
commercial,1.2789294324610896,103.84057505008424,135.30219196
commercial,1.278885753042599,103.84059472727911,132.70946975
commercial,1.2788473083112852,103.84061167025256,107.1832881
commercial,1.2788096381380931,103.84063917501055,150.61204515
commercial,1.2787492219450334,103.84065410301312,151.38158446
commercial,1.2786965224484046,103.84067832424088,145.34169545
commercial,1.280791333222852,103.8409697994368,132.107855
commercial,1.2808785925581239,103.84084303826735,2.70160801
commercial,1.2809138187509443,103.84087260387442,3.32240787
commercial,1.279426821374103,103.8412992482765,6.3249
commercial,1.280232883855404,103.84141416513368,131.40768483
commercial,1.2782054499908668,103.84055317045072,169.299584195
commercial,1.2782799671663307,103.8405906568682,147.5771617
commercial,1.2783297672418557,103.84067911750226,151.598984
commercial,1.2783069301716021,103.84063230723295,150.98138945
commercial,1.278338101504881,103.84080462415345,165.10994365
commercial,1.2783210146196156,103.84074769564916,161.29895089
commercial,1.2783959553136617,103.84088819776693,184.668377435
commercial,1.2783422184729607,103.84084666855846,160.56316099
commercial,1.2833374986070125,103.84419962043039,224.030951
commercial,1.2832505288464158,103.84420011473864,112.83089575
commercial,1.2833867272024597,103.84352181331344,116.7806785
commercial,1.2818239337145707,103.84198282594575,1382.882891465
commercial,1.281943862891118,103.84183497448316,449.526652625
commercial,1.2831863882529315,103.8438465208874,112.6145075
commercial,1.2835996281592446,103.84366046055733,186.84022035
commercial,1.283635622884818,103.8435691709108,231.54815445
commercial,1.283536794843657,103.8437347928605,95.6899045
commercial,1.2835156813930868,103.84377076489386,104.1683455
commercial,1.282128899528163,103.84474715707596,194.752839715
commercial,1.2829674340541497,103.84367962206156,96.91986
commercial,1.282991023679539,103.84363749325557,99.2923225
commercial,1.2830150437851113,103.84359457373618,100.641024
commercial,1.2830392610430104,103.84355128222163,102.6560805
commercial,1.283083217594944,103.8430657454339,104.10421925
commercial,1.2817637461392428,103.84433131738842,101.106797395
commercial,1.2817983743412726,103.84429191546313,103.4356273
commercial,1.281901120700589,103.84457882673378,106.148675
commercial,1.2819257648398747,103.8445345360741,98.8001195
commercial,1.2819651574705193,103.84446525891394,200.779732
commercial,1.2824681490870093,103.84247076087055,107.2087794
commercial,1.2824195297201626,103.84230202415675,242.98877845
commercial,1.2823757703642285,103.84225442530787,118.3523231
commercial,1.28235413741034,103.84218022250025,117.133711
commercial,1.282293355225021,103.84212799562356,236.0645805
commercial,1.2821670389834214,103.84207663815833,263.428982
commercial,1.2820703717996753,103.84209695134469,261.54437325
commercial,1.2823129058735658,103.84239772343041,81.963517
commercial,1.282304422130192,103.84503894553255,129.54336305
commercial,1.2822444572537677,103.84501542102498,131.8089661
commercial,1.2838850696914446,103.84534664102993,110.701855205
commercial,1.283597812078409,103.84580313894855,113.9381562
commercial,1.2835021209883934,103.84556337640177,107.347591895
open,1.2888475361936995,103.85616124882604,8144.056221975
other,1.2790872035761247,103.85253801227843,4737.74983596
commercial,1.2969316026717435,103.8555714523107,348.27273816
commercial,1.2738476686579427,103.84445364383187,1588.08686831
commercial,1.2848231079849992,103.84960927866287,2424.3953466
other,1.2764914306882913,103.85652751010831,7983.57946528
residential,1.2796721509002311,103.84867540386954,920.0032115
other,1.282368209660788,103.84905172046828,3075.41629802
open,1.2906391731895948,103.85309236249476,232.00794761
commercial,1.2807291297558587,103.8496573373714,708.63392575
open,1.277889864642589,103.85183554618409,13961.9760111
institutional,1.2785486477285677,103.84698444790669,519.919939555
residential,1.2745953763238533,103.8442736848945,3036.172347755
commercial,1.2741061211395897,103.84449243470475,152.9539473
residential,1.2974806374685057,103.85583300037791,7462.66081607
open,1.2922284108674071,103.85365565175464,4327.698140585
commercial,1.2738997514706745,103.84271306367863,71.206642825
other,1.278935833991088,103.85138794322977,9234.319723065
commercial,1.2839287894596145,103.85327268974412,299.90665925
other,1.2756137852910059,103.8513602688132,7434.55977276
commercial,1.29649648098606,103.85580057275233,748.84154085
mixed,1.2969251671654218,103.85504643226642,754.2345377
other,1.2758644248384856,103.85268223035656,4004.113672705
commercial,1.2818025278469773,103.85140054249736,1272.58031607
commercial,1.285132582167037,103.85236663367138,1333.9436804
residential,1.308800701700306,103.86288656274738,151.6876762
residential,1.30905085771889,103.86316795895371,145.28419476
residential,1.3088305974614107,103.8629936360497,12771.072122925
commercial,1.3085400608529894,103.8626914318919,295.36275325
residential,1.3091133631215741,103.8632382725209,143.6512951
residential,1.3089255880814608,103.8630270489637,148.18445799
residential,1.3088319119920302,103.86292166686819,151.224053355
residential,1.3091447260626707,103.86327355438502,142.79467275
residential,1.3091921662963768,103.86329534719651,140.7974155
residential,1.3089568106701597,103.86306217734891,147.95317023
residential,1.308738284732798,103.86281635127361,153.815964145
residential,1.3087330792767364,103.86273543732567,158.652366975
residential,1.3087695239648167,103.8628514904364,152.99926557
residential,1.3090821016483036,103.8632031035165,143.691784585
commercial,1.3087167972038902,103.86257638156621,339.05874811
residential,1.3090195530164814,103.86313274556224,146.07916111
residential,1.308988198212339,103.86309748203209,147.66141352
residential,1.3088631720226078,103.86295682741927,150.48878526
residential,1.3088943844836272,103.86299194304327,149.27914954
infrastructure,1.3063141281557122,103.86091501529133,2027.42056061
infrastructure,1.3079002553360577,103.86216209482646,2997.03253324
infrastructure,1.30822074058259,103.8616513194135,4472.08722292
residential,1.310323268225381,103.86263976537533,3168.70907663
residential,1.309965628363977,103.86201221535643,1258.18758822
commercial,1.2786089128375113,103.84119509791843,189.03253065
commercial,1.2784769649685102,103.84103637517977,184.4203727
commercial,1.278533736389356,103.84106571383288,126.537303
commercial,1.2785764077122181,103.8411421597336,124.043163
commercial,1.2785550485377029,103.84110389994282,124.568179
commercial,1.2788762615763964,103.84102229662581,188.673217345
commercial,1.2788205856724073,103.84098314253531,131.33051155
commercial,1.2787068679224414,103.8410103120696,246.5772549
commercial,1.2787706223179656,103.84100155641742,103.6079757
commercial,1.279137585951532,103.8408757223197,198.43232564
commercial,1.2790721594166456,103.84085919734726,185.0802835
commercial,1.279036157964044,103.8409237197343,196.3400275
commercial,1.2789740015904831,103.84091501062517,187.875835
commercial,1.278930840336406,103.84096051019725,191.77672825
commercial,1.2793164221863584,103.8409615884871,232.49902608
commercial,1.2793704711587086,103.84079939888588,1491.467643715
commercial,1.2804005396258025,103.84091031689465,169.636293945
commercial,1.2803393917526418,103.84090742857394,167.64906765
commercial,1.2802954091281014,103.8408708082256,165.553663
commercial,1.2801439026725108,103.84087310968776,151.16826645
commercial,1.280094678179322,103.84084256299516,160.9664585
commercial,1.2800420550088742,103.8408369505737,162.124865
commercial,1.280242230156591,103.84088849669071,162.4287258
commercial,1.2801915016275898,103.84086222226263,153.68089977
commercial,1.279985795615412,103.8408560790856,151.677986
commercial,1.2799364683991348,103.84085175068445,154.16561185
commercial,1.2798924405330951,103.84082259311965,155.28439865
commercial,1.2798408306004445,103.84080075388584,158.380495
commercial,1.279630035351024,103.84081036950379,177.7723414
commercial,1.2796898935811682,103.84080671752494,169.49499715
commercial,1.2797912855322089,103.84081358767953,160.94748025
commercial,1.2797437785719092,103.84083633001575,163.2064205
commercial,1.2809007499862581,103.84108214450319,365.370546
commercial,1.2809008236466384,103.8409810112227,162.126615535
commercial,1.2835258376973817,103.84550250891958,108.6035003
commercial,1.2836672318707414,103.84527220663865,116.2224865
commercial,1.283610525329865,103.84538580869123,110.017972
commercial,1.2836391981384616,103.84532088037963,107.367169
commercial,1.2829911497683115,103.8445986572066,325.920580785
commercial,1.283411273642311,103.8434799289056,120.032824
commercial,1.2834680073410927,103.84338525055298,293.65467925
commercial,1.2832885920768744,103.84369025810213,120.55879205
commercial,1.2832334276197106,103.84376559714968,111.491811
commercial,1.283253076593218,103.843731779212,115.256651
commercial,1.283413386245083,103.84396209716255,678.0462905
commercial,1.283492430008431,103.8438103580309,116.6537195
commercial,1.2822319299908875,103.84461498016529,99.6069272
commercial,1.282835021350192,103.84348390895943,102.3817825
commercial,1.282859060984269,103.84344179992338,102.2222905
commercial,1.282898732659165,103.84340640483101,101.27783375
commercial,1.2831617635442454,103.84333805758556,104.4705145
commercial,1.2832618141458414,103.84322221600029,104.1763715
commercial,1.2830489533770362,103.84310289839668,101.589545
commercial,1.281765126615406,103.84476127979053,118.97261
commercial,1.2820351722878045,103.84387773891095,86.7888685
commercial,1.282184235202846,103.84216863907625,229.89092535
commercial,1.2839274499500826,103.84529529955792,110.517785965
commercial,1.2839174425449218,103.84522562392547,108.25410225
commercial,1.283669867165401,103.84565625311168,114.746234
commercial,1.2836997856022445,103.84560723074958,113.781366
commercial,1.2835690465135776,103.84576798133584,115.85990785
commercial,1.2835275688171366,103.8457661195118,112.2405408
commercial,1.2837976565192943,103.84510930386519,109.122747
commercial,1.283801388268343,103.84503582493213,114.6226175
commercial,1.2836947700077914,103.84522403967048,109.322252
commercial,1.2837209479716951,103.84517746490663,107.390129
commercial,1.282604399499127,103.84419834682869,1102.4614115
commercial,1.2823056003061999,103.84448600584813,104.03463765
other,1.2841951788334627,103.8608478060816,31214.83591018
commercial,1.2912564961000317,103.85124883387688,4892.269969775
mixed,1.296854569108684,103.85515625156037,185.35787848
residential,1.2794823228137686,103.85064217624056,3874.9795453
commercial,1.273163955996795,103.84251381300906,1104.67230351
commercial,1.2967899926471085,103.85574904092329,499.755965745
other,1.2779790728511164,103.85082564917838,7858.34037298
commercial,1.2981919703844222,103.85566277222533,1079.10641671
commercial,1.2831673588648602,103.85188626445132,6108.79347075
institutional,1.2880705332262612,103.85087613650931,655.538955545
institutional,1.2886289815127607,103.85077527631995,19719.332867635
mixed,1.2978093203801082,103.85643360777507,195.33642186
commercial,1.2813390594749146,103.84914703106931,795.387008665
commercial,1.274937975006486,103.84521060449974,3691.30428369
commercial,1.274711786925656,103.84397398352522,398.67367348
other,1.2766097266488323,103.85313610022823,4264.28629388
mixed,1.2966985978783312,103.85516964020876,187.83739906
mixed,1.2978829006764472,103.85637065267879,192.66077658
commercial,1.2986928444600252,103.85604329078387,323.670651005
commercial,1.2834952318796173,103.85065854122415,295.444196085
mixed,1.2963241295733479,103.85570594009874,162.564962805
residential,1.308238248913756,103.86089384709076,922.5202055
residential,1.3077203830746205,103.86001566570388,787.47702643
residential,1.3085074376390955,103.8611255920397,978.260232375
residential,1.307454602596243,103.86023975976168,1053.01379554
residential,1.3092861444811656,103.86144766093938,673.17021108
residential,1.3080523908578905,103.86063870960693,977.896018495
commercial,1.309350508545074,103.86202932572853,338.183052235
commercial,1.3092417062426869,103.8621364232885,337.91412683
commercial,1.309082933084255,103.86222726476674,371.873185735
residential,1.3094914872938481,103.86226833337594,1421.79542221
residential,1.3098170291591933,103.86245788188528,1398.655475085
residential,1.309638785988103,103.86232670452787,484.61351379
infrastructure,1.3099648291571853,103.86282116464757,1224.322883785
residential,1.3097430590204933,103.86253265339698,421.31688756
residential,1.3095823468174872,103.86279430757955,348.10240272
residential,1.309756654710474,103.86286940573979,139.14329859
residential,1.3097425396410598,103.8626232321707,422.7508151
residential,1.309788586399547,103.86269692305133,416.463388055
residential,1.3097368046490434,103.86278764614318,150.893300065
residential,1.3098352676570089,103.86290133889746,227.34388314
residential,1.309898486508071,103.86311981706362,171.03295481
residential,1.3099275008718594,103.86300970426821,171.11045533
commercial,1.30983790677589,103.86312372594571,161.94528926
residential,1.3099756504739584,103.8629487037676,177.34271311
commercial,1.2808201834000217,103.84099282406638,158.7486755
commercial,1.280203599888009,103.84137756365526,18.1364912
commercial,1.2801716613534964,103.84137197464926,133.3187825
commercial,1.2801186693949966,103.8413629333947,151.428062
commercial,1.2795145772660588,103.84131964670229,404.376413
commercial,1.2792458163828353,103.84134612137632,119.609027565
commercial,1.2797089723539639,103.8413083588233,138.40087065
commercial,1.2797546119814251,103.84132538595811,137.470626
commercial,1.2800760103961049,103.84139612307409,149.5730827
commercial,1.2794065273176958,103.84133332615777,129.3192885
commercial,1.2793570151286489,103.84133885919996,125.017838
commercial,1.2793078176576782,103.84134466899255,121.798294
commercial,1.2796632798551093,103.84136684421296,137.3034879
commercial,1.2796107005379234,103.84136012735027,141.8813323
commercial,1.2798567382663435,103.841334975471,138.4542235
commercial,1.2798112368971462,103.8413527923261,140.1879068
commercial,1.2799175849550137,103.8413355410645,145.07144125
commercial,1.2800176227866071,103.84139629777307,137.42247715
commercial,1.2799692825509186,103.84135277457334,142.764654
commercial,1.280524703215674,103.84147386818066,102.615143255
commercial,1.2808937184573552,103.84155625474921,122.47843139
commercial,1.2804721742084026,103.84149115283404,118.224626
commercial,1.2808359640171139,103.8415562561374,116.771212
commercial,1.2807828036691415,103.84154658949345,109.2357345
commercial,1.280326739085479,103.84139881251865,112.28466375
commercial,1.2802644097943963,103.84143292467319,118.24436662
commercial,1.280730226234316,103.84154144147216,100.6780145
commercial,1.280683919584038,103.84152157746865,96.43365
commercial,1.2804195241198326,103.84147603709967,104.7761635
commercial,1.2803701495730884,103.84142540593825,106.493571
commercial,1.2806269184158539,103.84150627518216,96.6705945
commercial,1.280576268556718,103.84150522957259,98.64057135
commercial,1.279353696876022,103.84162966161558,305.293127055
commercial,1.2795506771897327,103.84179541596872,180.85508256
commercial,1.282160589811628,103.84467290307418,99.9687525
commercial,1.2822301513846506,103.8446683603682,110.11888305
commercial,1.2824003421925647,103.8447139463873,100.1084242
commercial,1.2827580020973428,103.84365103300564,258.68103245
commercial,1.2827879110166012,103.84356810726513,104.2224635
commercial,1.282811350335472,103.84352578976723,102.3531715
commercial,1.283112654386249,103.84342274110786,104.2469545
commercial,1.283125319739712,103.84337854741159,98.3506045
commercial,1.2831865451166826,103.84329599526977,97.2309865
commercial,1.2832108274729805,103.84325546585896,98.173344
commercial,1.2818547979146044,103.84481023769426,154.94343425
commercial,1.28180429877402,103.84478489610471,103.21318055
commercial,1.281933558639509,103.84416246023662,100.5605188
commercial,1.2819309847492641,103.84410535501362,99.4212531
commercial,1.28204498275629,103.84432450694646,93.7689898
commercial,1.2820908833231592,103.84430869304063,91.753694855
commercial,1.2821133842767076,103.84426837175063,92.56332405
commercial,1.282157750691081,103.84412244188056,93.2365574
commercial,1.2822337382975335,103.84395668165271,632.21283625
commercial,1.2821262100654065,103.84233897673994,17.186456
commercial,1.282211780503335,103.84239162065515,24.715908145
commercial,1.2825319665629065,103.84240516902067,354.30215715
commercial,1.2824505891015814,103.84236112186133,178.9357765
commercial,1.282273708857203,103.84237046804384,19.2092235
commercial,1.2821808366131007,103.84231509714745,220.828159
commercial,1.2830293055612743,103.843151335447,96.5222214
commercial,1.2829806482411263,103.84323320276931,101.3889597
commercial,1.2830192788260069,103.8432009847524,98.10008641
commercial,1.2829148951061577,103.84391613368604,54.700057455
commercial,1.2828220746628702,103.84391491902925,280.89724675
commercial,1.282777016872279,103.84385929234405,71.22619609
commercial,1.2827335339869943,103.84377799735809,90.37780245
commercial,1.2826700300694667,103.84389119712885,380.15337515
commercial,1.2820594094482232,103.8438340520585,87.201468
other,1.2996715692314809,103.85792302054467,26680.304779835
institutional,1.2845181171529734,103.84935899139425,1449.248070845
commercial,1.282861868265579,103.8528330195103,4166.47504284
mixed,1.2982774588973294,103.8560507550922,225.63518878
commercial,1.2794504251287906,103.84850957905252,737.31031654
commercial,1.2859173014991165,103.8524764418473,1135.429021385
commercial,1.2801940674644674,103.84898094340964,1609.29467685
open,1.2901423342264176,103.85688427945146,6272.104876225
other,1.2751006149358939,103.85217868345664,3993.30297269
commercial,1.2870884001900544,103.85356161178196,1086.77609748
mixed,1.2962777120581372,103.85519232177784,295.28909257
commercial,1.2971335659192904,103.85531747193211,172.2909641
commercial,1.2844745538930764,103.85068233004577,583.128825795
commercial,1.2738821253335948,103.84252962162815,210.409048465
commercial,1.2736688561417315,103.84265025579103,218.716493395
commercial,1.285081128003518,103.85284348936305,1629.63428174
commercial,1.2754061353311503,103.84560890222008,2534.472809205
other,1.275046285604283,103.85566737629232,10191.07907449
commercial,1.282259146986649,103.84956196896495,676.631178485
commercial,1.2847675880993643,103.8499691933827,775.664395245
commercial,1.2856644398231318,103.85230504273338,1720.275355055
other,1.2707225469033798,103.85288363581935,40582.69456535
commercial,1.2846956872625337,103.85207856533602,5057.621371315
commercial,1.2934159001045118,103.85346891374459,30289.797986405
commercial,1.2966651052513696,103.85583736255775,362.16030908
commercial,1.3418046315150043,103.9440644386346,1620.16836052
residential,1.2846689327709229,103.82855850949579,9564.996718545
residential,1.2888808290956608,103.82677259968543,2531.85011895
infrastructure,1.289473774898889,103.82719308434126,488.599408005
infrastructure,1.2886087460195361,103.82768247066934,2695.908189725
residential,1.2883672883744417,103.82781369683507,1777.264250315
residential,1.3382235412392613,103.95862423533168,5879.61648158
open,1.3413579442235464,103.95487522940492,4188.36143294
residential,1.3380891493286717,103.95701282264167,670.579137415
infrastructure,1.3458578800803414,103.96074518403817,2182.25185436
open,1.3460548137247073,103.96042784924923,5057.049796315
infrastructure,1.335087540821881,103.88288293404122,9457.01480224
commercial,1.332376115300804,103.95554659290674,1868.491501885
commercial,1.331304697676066,103.95245608800522,4531.42875926
commercial,1.3315481631940882,103.95278202013729,5532.814061575
commercial,1.2796144552866062,103.84182318975783,170.05817145
commercial,1.2796580779637712,103.84187024588051,160.78711485
commercial,1.279697714458938,103.8419361509898,23.48053215
commercial,1.2797431594823703,103.84196615314683,226.75138365
commercial,1.279820210271652,103.84205915841643,42.0164368
commercial,1.2795370361764258,103.84160007808174,232.08830955
commercial,1.2797965139254954,103.84203505672541,96.5758392
commercial,1.280054529647404,103.84185936360099,112.165787465
commercial,1.28045349563256,103.84167860414124,146.970451225
commercial,1.2798641694991832,103.84171678775566,221.70788443
commercial,1.2797631775273133,103.84159874691447,101.00573066
commercial,1.2800831299917168,103.84173778429627,115.64178576
commercial,1.2805890387360979,103.84194922783621,132.673164935
commercial,1.2801330650314928,103.84172017469082,115.55223418
commercial,1.2799885794642338,103.84172172879194,117.15686516
commercial,1.2807874056830528,103.84182172544489,304.7384133
commercial,1.280706499268839,103.8418572222069,134.4941715
commercial,1.2806424202671405,103.84191288421523,270.809765945
commercial,1.2805451694245775,103.84196794462694,134.08815582
commercial,1.2807500635065776,103.84213636312197,143.69441055
commercial,1.2809664362047226,103.841991955094,146.8506248
commercial,1.2804536130174862,103.84222225483954,148.48353285
commercial,1.2804354258997153,103.84227591232953,142.2617347
commercial,1.2803875069218658,103.84227486398888,124.2129295
commercial,1.281006313288696,103.84194895541889,146.3812765
commercial,1.2809142066232821,103.84201991069176,147.431915375
commercial,1.2803510139186662,103.84229462810666,119.02041875
commercial,1.2803190337285562,103.84233382889626,121.639580225
commercial,1.2810931530277425,103.8419038991335,245.59065245
commercial,1.2810379271597125,103.84193782738348,129.5965253
commercial,1.2806488182221485,103.84213713533973,150.2817275
commercial,1.2807070415180817,103.84216025277063,144.988617
commercial,1.2805176783716739,103.84220723614445,149.10245865
commercial,1.2821094422830828,103.84378491129192,116.37253585
commercial,1.2820049942993568,103.84398852198055,95.4099416
commercial,1.2820357387037582,103.84395452218932,92.3359895
commercial,1.282333667019675,103.84477348836482,46.1996427
commercial,1.2823626660276475,103.84474561174662,100.38125475
commercial,1.282319844273298,103.84439419681027,189.033764
commercial,1.2823539644075435,103.84433549361998,105.458208
commercial,1.2822319682751675,103.84454691208066,101.338424
commercial,1.2822804895184845,103.84452961721747,102.7206229
commercial,1.282068199749819,103.84492997997856,123.519057325
commercial,1.2820527896915583,103.84483489205353,57.831899
commercial,1.2820026493803336,103.84494747944416,72.9484829
commercial,1.281994146420697,103.84492437253996,129.980319375
commercial,1.2827723178731005,103.84416332875357,65.2579814
commercial,1.2827244527813253,103.84414473897989,56.5450435
commercial,1.282546879520749,103.84430676379087,12.032316
commercial,1.2824374395888856,103.84425148945299,23.23158035
commercial,1.2829689044433794,103.84443436680608,5.27002965
commercial,1.2829799501039518,103.84430478467692,95.041532745
commercial,1.2829263856549216,103.84432588546899,94.34580435
commercial,1.2829286946092193,103.84441174998678,5.09221263
