outlet_name,draw_date,draw_number,prize_amount,bet_type,prize_group
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 8,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,ordinary,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 8,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 7,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 7,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 8,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 8,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 8,2
Singapore Pools Account Betting Service,19/09/2024,4010,7844.0,system 7,2
Singapore Pools Account Betting Service,16/09/2024,4009,53450.0,ordinary,2
Singapore Pools Account Betting Service,12/09/2024,4008,64002.0,ordinary,2
Singapore Pools Account Betting Service,12/09/2024,4008,64002.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,09/09/2024,4007,43586.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,09/09/2024,4007,5889771.0,ordinary,1
Singapore Pools Account Betting Service,09/09/2024,4007,43586.0,ordinary,2
Singapore Pools Account Betting Service,09/09/2024,4007,43586.0,system 12,2
Singapore Pools Account Betting Service,05/09/2024,4006,89743.0,QP system 7,2
Singapore Pools Account Betting Service,02/09/2024,4005,45132.0,QP system 7,2
Singapore Pools Account Betting Service,29/08/2024,4004,86604.0,system 8,2
Singapore Pools Account Betting Service,22/08/2024,4002,44629.0,QP system 7,2
Singapore Pools Account Betting Service,12/08/2024,3999,2990112.0,ordinary,1
Singapore Pools Account Betting Service,12/08/2024,3999,78831.0,QP ordinary,2
Singapore Pools Account Betting Service,12/08/2024,3999,78831.0,system 8,2
Singapore Pools Account Betting Service,12/08/2024,3999,78831.0,QP system 7,2
Singapore Pools Account Betting Service,02/08/2024,3996,1501809.0,system 8,1
Singapore Pools Account Betting Service,02/08/2024,3996,126469.0,QP ordinary,2
Singapore Pools Account Betting Service,02/08/2024,3996,126469.0,QP system 7,2
Singapore Pools Account Betting Service,02/08/2024,3996,1501809.0,QP system 12 iTOTO,1
Singapore Pools Account Betting Service,02/08/2024,3996,126469.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,29/07/2024,3995,81338.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,29/07/2024,3995,81338.0,QP ordinary,2
Singapore Pools Account Betting Service,25/07/2024,3994,91277.0,QP ordinary,2
Singapore Pools Account Betting Service,22/07/2024,3993,67224.0,ordinary,2
Singapore Pools Account Betting Service,18/07/2024,3992,66746.0,system 10,2
Singapore Pools Account Betting Service,18/07/2024,3992,66746.0,QP ordinary,2
Singapore Pools Account Betting Service,15/07/2024,3991,186640.0,QP ordinary,2
Singapore Pools Account Betting Service,11/07/2024,3990,87137.0,QP ordinary,2
Singapore Pools Account Betting Service,08/07/2024,3989,3008649.0,system 7,1
Singapore Pools Account Betting Service,08/07/2024,3989,46656.0,ordinary,2
Singapore Pools Account Betting Service,04/07/2024,3988,65038.0,QP ordinary,2
Singapore Pools Account Betting Service,04/07/2024,3988,65038.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,01/07/2024,3987,89832.0,system 7,2
Singapore Pools Account Betting Service,27/06/2024,3986,1470113.0,ordinary,1
Singapore Pools Account Betting Service,27/06/2024,3986,47615.0,QP system roll,2
Singapore Pools Account Betting Service,17/06/2024,3983,88458.0,ordinary,2
Singapore Pools Account Betting Service,17/06/2024,3983,88458.0,ordinary,2
Singapore Pools Account Betting Service,06/06/2024,3980,1177640.0,ordinary,1
Singapore Pools Account Betting Service,06/06/2024,3980,49585.0,system 7,2
Singapore Pools Account Betting Service,06/06/2024,3980,49585.0,QP ordinary,2
Singapore Pools Account Betting Service,20/05/2024,3975,124518.0,QP system 7,2
Singapore Pools Account Betting Service,20/05/2024,3975,124518.0,QP system 7,2
Singapore Pools Account Betting Service,20/05/2024,3975,2939453.0,QP system 12 iTOTO,1
Singapore Pools Account Betting Service,16/05/2024,3974,90465.0,system 9,2
Singapore Pools Account Betting Service,16/05/2024,3974,90465.0,QP system 7,2
Singapore Pools Account Betting Service,13/05/2024,3973,63305.0,QP system 7,2
Singapore Pools Account Betting Service,13/05/2024,3973,63305.0,QP system 8,2
Singapore Pools Account Betting Service,09/05/2024,3972,13123509.0,system 7,1
Singapore Pools Account Betting Service,09/05/2024,3972,127391.0,QP system 8,2
Singapore Pools Account Betting Service,09/05/2024,3972,127391.0,QP system 11,2
Singapore Pools Account Betting Service,09/05/2024,3972,127391.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,09/05/2024,3972,127391.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,09/05/2024,3972,127391.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,29/04/2024,3969,86796.0,QP system roll,2
Singapore Pools Account Betting Service,25/04/2024,3968,2820879.0,ordinary,1
Singapore Pools Account Betting Service,25/04/2024,3968,96467.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,22/04/2024,3967,121789.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,22/04/2024,3967,121789.0,ordinary,2
Singapore Pools Account Betting Service,15/04/2024,3965,1483404.0,ordinary,1
Singapore Pools Account Betting Service,15/04/2024,3965,61208.0,system 7,2
Singapore Pools Account Betting Service,15/04/2024,3965,61208.0,QP system roll,2
Singapore Pools Account Betting Service,04/04/2024,3962,64614.0,QP system 7,2
Singapore Pools Account Betting Service,28/03/2024,3960,66230.0,ordinary,2
Singapore Pools Account Betting Service,18/03/2024,3957,134021.0,QP ordinary,2
Singapore Pools Account Betting Service,14/03/2024,3956,101034.0,QP system 7,2
Singapore Pools Account Betting Service,14/03/2024,3956,101034.0,QP ordinary,2
Singapore Pools Account Betting Service,14/03/2024,3956,101034.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,14/03/2024,3956,101034.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,14/03/2024,3956,101034.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,11/03/2024,3955,95881.0,ordinary,2
Singapore Pools Account Betting Service,04/03/2024,3953,45727.0,system 7,2
Singapore Pools Account Betting Service,29/02/2024,3952,107466.0,system 8,2
Singapore Pools Account Betting Service,23/02/2024,3950,108350.0,QP system 10,2
Singapore Pools Account Betting Service,23/02/2024,3950,108350.0,QP ordinary,2
Singapore Pools Account Betting Service,23/02/2024,3950,108350.0,QP system 7,2
Singapore Pools Account Betting Service,23/02/2024,3950,3087960.0,QP system 12 iTOTO,1
Singapore Pools Account Betting Service,23/02/2024,3950,108350.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,19/02/2024,3949,1744053.0,ordinary,1
Singapore Pools Account Betting Service,19/02/2024,3949,367169.0,system 7,2
Singapore Pools Account Betting Service,15/02/2024,3948,56587.0,QP system 7,2
Singapore Pools Account Betting Service,08/02/2024,3946,46924.0,QP system 9,2
Singapore Pools Account Betting Service,08/02/2024,3946,46924.0,system 7,2
Singapore Pools Account Betting Service,08/02/2024,3946,46924.0,QP ordinary,2
Singapore Pools Account Betting Service,05/02/2024,3945,54964.0,ordinary,2
Singapore Pools Account Betting Service,05/02/2024,3945,54964.0,system 9,2
Singapore Pools Account Betting Service,02/02/2024,3944,96751.0,QP ordinary,2
Singapore Pools Account Betting Service,02/02/2024,3944,96751.0,system 10,2
Singapore Pools Account Betting Service,02/02/2024,3944,96751.0,QP system 8,2
Singapore Pools Account Betting Service,29/01/2024,3943,1586297.0,QP system 8,1
Singapore Pools Account Betting Service,22/01/2024,3941,38504.0,system 10,2
Singapore Pools Account Betting Service,22/01/2024,3941,38504.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,18/01/2024,3940,178761.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,18/01/2024,3940,178761.0,ordinary,2
Singapore Pools Account Betting Service,11/01/2024,3938,74834.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,05/01/2024,3936,1965174.0,QP system 12 iTOTO,1
Singapore Pools Account Betting Service,05/01/2024,3936,73010.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,01/01/2024,3935,1719718.0,system 8,1
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,ordinary,2
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,system 7,2
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,ordinary,2
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,QP system 7,2
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,QP ordinary,2
Singapore Pools Account Betting Service,01/01/2024,3935,25370.0,system 8,2
Singapore Pools Account Betting Service,28/12/2023,3934,133724.0,QP ordinary,2
Singapore Pools Account Betting Service,28/12/2023,3934,133724.0,QP system 7,2
Singapore Pools Account Betting Service,21/12/2023,3932,1191969.0,system 7,2
Singapore Pools Account Betting Service,21/12/2023,3932,1191969.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,21/12/2023,3932,1191969.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,21/12/2023,3932,1191969.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,18/12/2023,3931,148395.0,system 7,2
Singapore Pools Account Betting Service,07/12/2023,3928,214071.0,QP system 8,2
Singapore Pools Account Betting Service,07/12/2023,3928,214071.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,27/11/2023,3925,84104.0,QP system 7,2
Singapore Pools Account Betting Service,23/11/2023,3924,2672397.0,system 7,1
Singapore Pools Account Betting Service,20/11/2023,3923,57728.0,QP system 7,2
Singapore Pools Account Betting Service,20/11/2023,3923,57728.0,system 8,2
Singapore Pools Account Betting Service,20/11/2023,3923,57728.0,ordinary,2
Singapore Pools Account Betting Service,13/11/2023,3921,72495.0,QP system 7,2
Singapore Pools Account Betting Service,30/10/2023,3917,73872.0,system 7,2
Singapore Pools Account Betting Service,30/10/2023,3917,73872.0,system 7,2
Singapore Pools Account Betting Service,30/10/2023,3917,73872.0,QP ordinary,2
Singapore Pools Account Betting Service,26/10/2023,3916,83456.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,19/10/2023,3914,1163272.0,system 7,1
Singapore Pools Account Betting Service,09/10/2023,3911,1031021.0,system 7,1
Singapore Pools Account Betting Service,09/10/2023,3911,48999.0,system 7,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,QP system 7,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,system 11,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,QP ordinary,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,QP ordinary,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,system 12,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,ordinary,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,system 7,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,02/10/2023,3909,62991.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,28/09/2023,3908,47930.0,QP system 7,2
Singapore Pools Account Betting Service,18/09/2023,3905,3244955.0,QP system 7,1
Singapore Pools Account Betting Service,18/09/2023,3905,173815.0,ordinary,2
Singapore Pools Account Betting Service,18/09/2023,3905,173815.0,QP system 8,2
Singapore Pools Account Betting Service,18/09/2023,3905,173815.0,QP ordinary,2
Singapore Pools Account Betting Service,18/09/2023,3905,173815.0,system 7,2
Singapore Pools Account Betting Service,18/09/2023,3905,173815.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,14/09/2023,3904,231326.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,14/09/2023,3904,231326.0,system 7,2
Singapore Pools Account Betting Service,14/09/2023,3904,231326.0,QP ordinary,2
Singapore Pools Account Betting Service,14/09/2023,3904,231326.0,QP ordinary,2
Singapore Pools Account Betting Service,31/08/2023,3900,121743.0,QP ordinary,2
Singapore Pools Account Betting Service,28/08/2023,3899,2854825.0,system 7,1
Singapore Pools Account Betting Service,21/08/2023,3897,17639.0,ordinary,2
Singapore Pools Account Betting Service,21/08/2023,3897,17639.0,system 9,2
Singapore Pools Account Betting Service,21/08/2023,3897,17639.0,ordinary,2
Singapore Pools Account Betting Service,21/08/2023,3897,17639.0,system roll,2
Singapore Pools Account Betting Service,21/08/2023,3897,17639.0,ordinary,2
Singapore Pools Account Betting Service,21/08/2023,3897,17639.0,ordinary,2
Singapore Pools Account Betting Service,14/08/2023,3895,5568036.0,QP system 7,1
Singapore Pools Account Betting Service,14/08/2023,3895,118751.0,system 7,2
Singapore Pools Account Betting Service,14/08/2023,3895,118751.0,QP system 8,2
Singapore Pools Account Betting Service,07/08/2023,3893,79274.0,QP ordinary,2
Singapore Pools Account Betting Service,04/08/2023,3892,140121.0,QP ordinary,2
Singapore Pools Account Betting Service,04/08/2023,3892,140121.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,04/08/2023,3892,140121.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,04/08/2023,3892,140121.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,27/07/2023,3890,166999.0,QP system 7,2
Singapore Pools Account Betting Service,24/07/2023,3889,84873.0,system 7,2
Singapore Pools Account Betting Service,17/07/2023,3887,622454.0,system 7,1
Singapore Pools Account Betting Service,17/07/2023,3887,43681.0,system 7,2
Singapore Pools Account Betting Service,06/07/2023,3884,2996600.0,QP system 7,1
Singapore Pools Account Betting Service,03/07/2023,3883,68700.0,QP system 7,2
Singapore Pools Account Betting Service,03/07/2023,3883,68700.0,QP system 7,2
Singapore Pools Account Betting Service,29/06/2023,3882,1074777.0,QP ordinary,2
Singapore Pools Account Betting Service,29/06/2023,3882,1074777.0,QP system 8,2
Singapore Pools Account Betting Service,29/06/2023,3882,1074777.0,QP system 7,2
Singapore Pools Account Betting Service,29/06/2023,3882,1074777.0,system 8,2
Singapore Pools Account Betting Service,29/06/2023,3882,1074777.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,29/06/2023,3882,1074777.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,22/06/2023,3880,304802.0,QP system 8,2
Singapore Pools Account Betting Service,05/06/2023,3875,116947.0,QP system 7,2
Singapore Pools Account Betting Service,05/06/2023,3875,116947.0,QP system 7,2
Singapore Pools Account Betting Service,01/06/2023,3874,308737.0,ordinary,2
Singapore Pools Account Betting Service,18/05/2023,3870,83838.0,system 7,2
Singapore Pools Account Betting Service,15/05/2023,3869,129755.0,system 7,2
Singapore Pools Account Betting Service,15/05/2023,3869,129755.0,system 7,2
Singapore Pools Account Betting Service,11/05/2023,3868,249926.0,QP ordinary,2
Singapore Pools Account Betting Service,11/05/2023,3868,395716.0,QP system 12 iTOTO,1
Singapore Pools Account Betting Service,08/05/2023,3867,68346.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,08/05/2023,3867,68346.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,08/05/2023,3867,68346.0,ordinary,2
Singapore Pools Account Betting Service,08/05/2023,3867,68346.0,system 7,2
Singapore Pools Account Betting Service,20/04/2023,3862,60943.0,QP ordinary,2
Singapore Pools Account Betting Service,17/04/2023,3861,582460.0,QP system 7,1
Singapore Pools Account Betting Service,17/04/2023,3861,72616.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,17/04/2023,3861,72616.0,QP system 12 iTOTO,2
Singapore Pools Account Betting Service,10/04/2023,3859,5725463.0,system 7,1
Singapore Pools Account Betting Service,10/04/2023,3859,86338.0,system 8,2
Singapore Pools Account Betting Service,30/03/2023,3856,1145077.0,QP ordinary,1
