outlet_name,address,postal_code,outlet_type,group1_wins,group2_wins,combined_wins,source,latitude,longitude,onemap_address,planning_area,x_svy21,y_svy21,geocode_status,proxy_500m,proxy_750m,proxy_1000m,proxy_1500m,area_type,region,pa_hdb_units,win_rate_1000m
NTUC FairPrice New Upper Changi Road,NTUC FairPrice New Upper Changi RoadBlock 57 New Upper Changi Road #01-1334/1338 Singapore 461057,461057,Authorised Retailer (FairPrice),3,27,30,matched,1.32424554153984,103.941568704132,57 NEW UPPER CHANGI ROAD SINGAPORE 461057,BEDOK,40047.159125166,34054.1237742491,OK,0,0,0,0,residential,EAST REGION,64415,0.0
NTUC FairPrice Kallang Wave Mall,NTUC FairPrice Kallang Wave Mall1 Stadium Place #01-29 Kallang Wave Mall Singapore 397628,397628,Authorised Retailer (FairPrice),3,14,17,matched,1.30307515150401,103.873149707591,1 STADIUM PLACE KALLANG WAVE MALL SINGAPORE 397628,KALLANG,32432.8422906362,31712.9829503335,OK,0,0,0,40171,residential,CENTRAL REGION,40171,0.0
NTUC FairPrice Kallang Bahru,NTUC FairPrice Kallang BahruBlock 71 Kallang Bahru #01-529 Singapore 330071,330071,Authorised Retailer (FairPrice),3,14,17,matched,1.3209929422065,103.870389998344,71 KALLANG BAHRU SINGAPORE 330071,KALLANG,32125.6823681211,33694.2358436473,OK,0,0,0,40171,residential,CENTRAL REGION,40171,0.0
NTUC FairPrice Hougang Mall,NTUC FairPrice Hougang Mall90 Hougang Avenue 10 #B1-07 Hougang Mall Singapore 538766,538766,Authorised Retailer (FairPrice),3,30,33,matched,1.37253315637342,103.893883460466,90 HOUGANG AVENUE 10 CHENG SAN LIBRARY SINGAPORE 538766,HOUGANG,34740.131613438,39393.3438594397,OK,0,0,0,57557,residential,NORTH-EAST REGION,57557,0.0
NTUC FairPrice Hillion Mall,NTUC FairPrice Hillion Mall17 Petir Road #B2-67 Hillion Mall Singapore 678278,678278,Authorised Retailer (FairPrice),3,27,30,matched,1.37843100800213,103.762842789877,17 PETIR ROAD BUKIT PANJANG INTEGRATED TRANSPORT HUB SINGAPORE 678278,BUKIT PANJANG,20156.924196275,40045.5291034393,OK,0,0,0,0,residential,WEST REGION,36896,0.0
NTUC FairPrice Eastpoint Mall,NTUC FairPrice Eastpoint Mall3 Simei Street 6 #05-01 Eastpoint Mall Singapore 528833,528833,Authorised Retailer (FairPrice),3,39,42,matched,1.34270592355576,103.953024618234,3 SIMEI STREET 6 EASTPOINT MALL SINGAPORE 528833,TAMPINES,41321.990633836,36095.4413322229,OK,0,0,0,0,residential,EAST REGION,75342,0.0
NTUC FairPrice Bukit Panjang Plaza,NTUC FairPrice Bukit Panjang Plaza1 Jelebu Road #01-15/#02-20 Bukit Panjang Plaza Singapore 677743,677743,Authorised Retailer (FairPrice),3,32,35,matched,1.37948804026655,103.764594965051,1 JELEBU ROAD BUKIT PANJANG LIBRARY SINGAPORE 677743,BUKIT PANJANG,20351.9228967195,40162.4047455806,OK,0,0,0,0,residential,WEST REGION,36896,0.0
Kwek Lee Eng Agency,Kwek Lee Eng Agency200 Jalan Sultan #01-29 Textile Centre Singapore 199018,199018,Authorised Retailer,3,24,27,matched,1.30397881313463,103.861554245252,200 JALAN SULTAN HOPE CHURCH SINGAPORE SINGAPORE 199018,KALLANG,31142.3715569228,31812.8877880257,OK,0,0,40171,42166,residential,CENTRAL REGION,40171,0.00067213
Hougang United Football Club,Hougang United Football Club100 Hougang Ave 2 Hougang Stadium Singapore 538856,538856,,3,5,8,scraped,1.36949523794775,103.885957512282,100 HOUGANG AVENUE 2 HOUGANG STADIUM SINGAPORE 538856,HOUGANG,33858.0774988886,39057.4052893464,OK,0,0,0,57557,residential,NORTH-EAST REGION,57557,0.0
Giant Pioneer Mall,Giant Pioneer Mall638 Jurong West Street 61 #03-01 Pioneer Mall Singapore 640638,640638,Authorised Retailer,3,29,32,matched,1.34169239214292,103.697174842118,638 JURONG WEST STREET 61 PIONEER MALL SINGAPORE 640638,JURONG WEST,12848.6614737436,35983.4657739643,OK,0,0,0,75206,residential,WEST REGION,75206,0.0
Giant Paya Lebar Square,Giant Paya Lebar Square60 Paya Lebar Road #B1-01/05 Paya Lebar Square Singapore 409051,409051,,3,26,29,scraped,1.31881487007651,103.892580778514,60 PAYA LEBAR ROAD PAYA LEBAR SQUARE SINGAPORE 409051,GEYLANG,34595.3032159209,33453.443530187,OK,0,31514,31514,31514,residential,CENTRAL REGION,31514,0.00092023
Giant Compassvale Bow,Giant Compassvale BowBlock 266 Compassvale Bow #01-02 Singapore 540266,540266,,3,18,21,scraped,1.38199703112006,103.897031077664,266 COMPASSVALE BOW SENGKANG TOWN COUNCIL (SENGKANG OFFICE) SINGAPORE 540266,SENGKANG,35090.3951424528,40439.8207745161,OK,0,0,0,0,residential,NORTH-EAST REGION,70189,0.0
Everbright  Services,Everbright  Services108 Depot Road #01-17 Depot Heights Shopping Centre Singapore 100108,100108,Authorised Retailer,3,21,24,matched,1.28084469467756,103.810292618353,108 DEPOT ROAD DEPOT HEIGHTS SHOPPING CENTRE SINGAPORE 100108,BUKIT MERAH,25437.3978480315,29254.8302480821,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
7-Eleven Store Sin Ming,7-Eleven Store Sin Ming244H Upper Thomson Road Singapore 574369,574369,Authorised Retailer (7-Eleven),3,16,19,matched,1.35327556197146,103.834836368264,244 UPPER THOMSON ROAD THOMSON GARDEN ESTATE SINGAPORE 574369,BISHAN,28168.9127276242,37263.8519722018,OK,20072,20072,20072,20072,residential,CENTRAL REGION,20072,0.00094659
7-Eleven Store Circular Road,7-Eleven Store Circular Road58 Circular Road #01-01 Singapore 049413,049413,Authorised Retailer (7-Eleven),3,12,15,matched,1.28606946719614,103.84924456163,58 CIRCULAR ROAD BOAT QUAY CONSERVATION AREA SINGAPORE 049413,SINGAPORE RIVER,29772.4286603387,29832.5525897108,OK,1995,1995,3990,5985,commercial,CENTRAL REGION,0,0.0037594
7-Eleven Big Mac Centre,7-Eleven Big Mac Centre51 Ang Mo Kio Ave 3  Big Mac Centre #01-01A Singapore 569922,569922,Authorised Retailer,3,1,4,matched,1.36929729654979,103.84715944541,51 ANG MO KIO AVENUE 3 51 @ AMK SINGAPORE 569922,ANG MO KIO,29540.3211999806,39035.4580954239,OK,0,0,0,0,residential,NORTH-EAST REGION,51310,0.0
Yeo Kean Fatt Dept Store,Yeo Kean Fatt Dept StoreBlk 17 Bedok South Rd #01-583  Singapore 460017,460017,Authorised Retailer,2,6,8,matched,1.32014883000628,103.935563486677,17 BEDOK SOUTH ROAD SINGAPORE 460017,BEDOK,39378.8562403722,33601.1013485529,OK,0,64415,64415,64415,residential,EAST REGION,64415,0.00012419
Tampines Trading - 824,Tampines Trading - 824Block 824 Tampines Street 81 #01-14 Singapore 520824,520824,Authorised Retailer,2,20,22,matched,1.34903743516549,103.932714940894,824 TAMPINES STREET 81 SINGAPORE 520824,TAMPINES,39061.7116364604,36795.4473269135,OK,0,0,0,0,residential,EAST REGION,75342,0.0
Singapore Pools Yishun N4 Branch,Singapore Pools Yishun N4 BranchBlock 415 Yishun Avenue 11 #01-311 Singapore 760415,760415,Branch,2,35,37,matched,1.42444263730394,103.845870092641,415 YISHUN AVENUE 11 SINGAPORE 760415,YISHUN,29396.7992897127,45133.1499639917,OK,0,0,0,0,residential,NORTH REGION,65614,0.0
Singapore Pools Toa Payoh Lorong 4 Branch,Singapore Pools Toa Payoh Lorong 4 BranchBlock 85 Toa Payoh Lorong 4 #01-340 Singapore 310085,310085,Branch,2,19,21,matched,1.33628536216028,103.848428644103,85 LORONG 4 TOA PAYOH SINGAPORE 310085,TOA PAYOH,29681.5903852927,35385.1676504873,OK,0,0,0,42185,residential,CENTRAL REGION,42185,0.0
Singapore Pools Northpoint City Branch,Singapore Pools Northpoint City Branch930 Yishun Avenue 2 #02-03 Northpoint City (North Wing) Singapore 769098,769098,Branch,2,15,17,matched,1.42946660837667,103.835790714459,930 YISHUN AVENUE 2 NORTHPOINT CITY (NORTH WING) SINGAPORE 769098,YISHUN,28275.1118530668,45688.6717384085,OK,0,0,0,65614,residential,NORTH REGION,65614,0.0
Singapore Pools Lorong Lew Lian Branch,Singapore Pools Lorong Lew Lian BranchBlock 2 Lorong Lew Lian #01-46 Singapore 531002,531002,Branch,2,22,24,matched,1.35060795612848,103.875680063863,2 LORONG LEW LIAN LEW LIAN GARDENS SINGAPORE 531002,SERANGOON,32714.358027162,36968.9227365479,OK,0,0,0,21632,residential,NORTH-EAST REGION,21632,0.0
Singapore Pools Lengkok Bahru Branch,Singapore Pools Lengkok Bahru BranchBlock 63B Lengkok Bahru #01-364 Singapore 152063,152063,Branch,2,19,21,matched,1.28907506834277,103.815318433481,63B LENGKOK BAHRU LENGKOK BAHRU HEIGHTS SINGAPORE 152063,BUKIT MERAH,25996.7366270702,30164.8980171885,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
Singapore Pools Jalan Batu Branch,Singapore Pools Jalan Batu BranchBlock 7 Jalan Batu #01-99 Singapore 431007,431007,Branch,2,20,22,matched,1.30237002555566,103.88359641393,7 JALAN BATU DI TANJONG RHU SINGAPORE 431007,KALLANG,33595.467508208,31635.0345080309,OK,0,0,0,0,residential,CENTRAL REGION,40171,0.0
Singapore Pools Geylang Rd Branch,Singapore Pools Geylang Rd Branch149 Geylang Rd #01-02 Singapore 389233,389233,,2,6,8,scraped,1.31130947616377,103.874198645525,149 GEYLANG ROAD GEYLANG CONSERVATION AREA SINGAPORE 389233,KALLANG,32549.564746513,32623.4942967426,OK,0,0,40171,40171,residential,CENTRAL REGION,40171,0.00019915
Singapore Pools Fajar Road Branch,Singapore Pools Fajar Road BranchBlock 445 Fajar Road #02-540 Singapore 670445,670445,Branch,2,23,25,matched,1.38358032362676,103.770768501474,445 FAJAR ROAD FAJAR SHOPPING CENTRE SINGAPORE 670445,BUKIT PANJANG,21038.9723480316,40614.8899751026,OK,0,0,0,0,residential,WEST REGION,36896,0.0
Singapore Pools Empress Road Branch,Singapore Pools Empress Road BranchBlock 8 Empress Road #01-35 Singapore 260008,260008,Branch,2,17,19,matched,1.31641190098174,103.805373811937,8 EMPRESS ROAD FARRER GARDENS SINGAPORE 260008,BUKIT TIMAH,24890.0181612354,33187.6745305806,OK,0,0,0,0,residential,CENTRAL REGION,2554,0.0
Singapore Pools Chai Chee Branch,Singapore Pools Chai Chee BranchBlock 36 Chai Chee Avenue #01-167 Singapore 461036,461036,Branch,2,17,19,matched,1.32534102499628,103.92543538387,36 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461036,BEDOK,38251.6753160208,34175.1843283568,OK,0,0,0,64415,residential,EAST REGION,64415,0.0
Singapore Pools Bukit Batok N3 Branch,Singapore Pools Bukit Batok N3 BranchBlock 324 Bukit Batok Street 33 #01-47 Singapore 650324,650324,Branch,2,15,17,matched,1.36216472766267,103.747628122263,324 BUKIT BATOK STREET 33 SINGAPORE 650324,BUKIT BATOK,18463.6560643073,38246.9401018452,OK,0,0,0,45585,residential,WEST REGION,45585,0.0
Singapore Pools Bishan N1 Branch,Singapore Pools Bishan N1 BranchBlock 152 Bishan Street 11 #01-211 Singapore 570152,570152,Branch,2,12,14,matched,1.34565720294218,103.854641447626,152 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570152,BISHAN,30373.0006963592,36421.4630514719,OK,0,0,0,42185,residential,CENTRAL REGION,20072,0.0
Singapore Pools Balestier Road Branch,Singapore Pools Balestier Road BranchBlock 2 Balestier Road #01-641 Singapore 320002,320002,Branch,2,14,16,matched,1.32589620218837,103.842935480003,2 BALESTIER ROAD BALESTIER HILL SHOPPING CENTRE SINGAPORE 320002,NOVENA,29070.2638017088,34236.3844964262,OK,0,0,0,0,commercial,CENTRAL REGION,0,0.0
Sheng Siong Sengkang West Ave,Sheng Siong Sengkang West AveBlock 455 Sengkang West Avenue #01-16 Singapore 790455,790455,Authorised Retailer,2,15,17,matched,1.39183688254074,103.871190376558,455 SENGKANG WEST AVENUE FERNVALE WOODS SINGAPORE 790455,SENGKANG,32214.6340397419,41527.8003921676,OK,0,0,70189,70189,residential,NORTH-EAST REGION,70189,0.0002422
Sheng Siong Marsiling Mall,Sheng Siong Marsiling MallBlock 4 Woodlands Street 12 #02-61 Singapore 738623,738623,Authorised Retailer,2,5,7,matched,1.43354318137534,103.77988189197,4 WOODLANDS STREET 12 MARSILING MALL HAWKER CENTRE SINGAPORE 738623,WOODLANDS,22053.3037563628,46139.5079379082,OK,0,0,0,0,residential,NORTH REGION,70072,0.0
Seah Koon Huat (Boon Tiong Rd),Seah Koon Huat (Boon Tiong Rd)Blk 11A Boon Tiong Rd #01-10 Singapore 161011,161011,,2,11,13,scraped,1.28636578139912,103.828789865335,11A BOON TIONG ROAD TIONG BAHRU VIEW SINGAPORE 161011,BUKIT MERAH,27495.9920684313,29865.3124154545,OK,0,0,0,1995,residential,CENTRAL REGION,54157,0.0
Seah Geok Eng Agency - Upper Serangoon View,Seah Geok Eng Agency - Upper Serangoon ViewBlock 476D Upper Serangoon View #02-02 Singapore 537476,537476,Authorised Retailer,2,18,20,matched,1.37791506138102,103.903623796196,476D UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 537476,HOUGANG,35824.0950025981,39988.4776468258,OK,0,0,0,0,residential,NORTH-EAST REGION,57557,0.0
S E Store,S E StoreBlk 352 Jurong East St 31 #01-121  Singapore 600352,600352,Authorised Retailer,2,13,15,matched,1.34492289474517,103.730400848037,352 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600352,JURONG EAST,16546.3794579934,36340.4981624465,OK,0,0,0,0,residential,WEST REGION,24122,0.0
Prime Woodlands,Prime WoodlandsBlk 678 Woodlands Ave 6 #01-716 Singapore 730678,730678,,2,15,17,scraped,1.43998366608733,103.801293104268,678 WOODLANDS AVENUE 6 ADMIRALTY PLACE SINGAPORE 730678,WOODLANDS,24436.0586690316,46851.6200061701,OK,0,0,0,0,residential,NORTH REGION,70072,0.0
Prime Joo Seng,Prime Joo SengBlock 1 Upper Aljunied Lane #01-01 Singapore 360001,360001,Authorised Retailer,2,5,7,matched,1.33429242412799,103.878746207181,1 UPPER ALJUNIED LANE SINGAPORE 360001,TOA PAYOH,33055.6189497802,35164.8402472492,OK,0,0,0,0,residential,CENTRAL REGION,42185,0.0
Prime Compassvale Street,Prime Compassvale StreetBlock 263 Compassvale Street #01-01 Singapore 540263,540263,Authorised Retailer,2,23,25,matched,1.39484816528775,103.896042268385,263 COMPASSVALE STREET COMPASSVALE NORTH GATE SINGAPORE 540263,SENGKANG,34980.3154496225,41860.8319343012,OK,0,0,0,0,residential,NORTH-EAST REGION,70189,0.0
Prime Admiralty Place,Prime Admiralty PlaceBlock 678A Woodlands Avenue 6 #01-19 Singapore 731678,731678,Authorised Retailer,2,15,17,matched,1.44054545356313,103.801759723219,678A WOODLANDS AVENUE 6 MULTI STOREY CAR PARK SINGAPORE 731678,WOODLANDS,24487.9870272568,46913.7389286179,OK,0,0,0,0,residential,NORTH REGION,70072,0.0
Precise Optics,"Precise Optics111 North Bridge Road, #02-03 Peninsula Plaza Singapore 179098",179098,,2,13,15,scraped,1.29222075807721,103.850612609298,111 NORTH BRIDGE ROAD CONSULATE OF NEPAL SINGAPORE 179098,DOWNTOWN CORE,29924.6763157565,30512.7316022031,OK,0,3990,3990,7980,residential,CENTRAL REGION,1995,0.0037594
NTUC FP Shaw Plaza,NTUC FP Shaw Plaza360 Balestier Rd Shaw Plaza #B1-01  Singapore 329783,329783,,2,3,5,scraped,1.32525301846661,103.850995830211,360 BALESTIER ROAD SINGAPORE 329783,NOVENA,29967.2997812312,34165.2694751974,OK,0,0,0,0,commercial,CENTRAL REGION,0,0.0
NTUC FP Jurong Point,NTUC FP Jurong Point1 Jurong West Central 2 Jurong Point #B1-09 Singapore 648886,648886,,2,24,26,scraped,1.3394520043632,103.706685012926,1 JURONG WEST CENTRAL 2 GOLDEN VILLAGE (GV JURONG POINT) SINGAPORE 648886,JURONG WEST,13907.0305282837,35735.67771223,OK,75206,75206,75206,75206,residential,WEST REGION,75206,0.00034572
NTUC FairPrice Tiong Bahru Plaza,NTUC FairPrice Tiong Bahru Plaza302 Tiong Bahru Road #B1-01/02 Tiong Bahru Plaza Singapore 168732,168732,Authorised Retailer (FairPrice),2,23,25,matched,1.28646345355064,103.826935079694,302 TIONG BAHRU ROAD GOLDEN VILLAGE (GV TIONG BAHRU) SINGAPORE 168732,BUKIT MERAH,27289.5699887881,29876.1129400861,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
NTUC FairPrice The Woodleigh Mall,NTUC FairPrice The Woodleigh Mall11 Bidadari Park Drive #B1-32/33 The Woodleigh Mall Singapore 367803,367803,Authorised Retailer (FairPrice),2,18,20,matched,1.33869419209869,103.871750105256,11 BIDADARI PARK DRIVE BIDADARI COMMUNITY CENTRE SINGAPORE 367803,TOA PAYOH,32277.0183821376,35651.5520587377,OK,0,0,0,42185,residential,CENTRAL REGION,42185,0.0
NTUC FairPrice Telok Blangah Street 32,NTUC FairPrice Telok Blangah Street 32Block 78A Telok Blangah Street 32 #01-01 Singapore 101078,101078,Authorised Retailer (FairPrice),2,9,11,matched,1.27338751489362,103.808980553946,78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK SINGAPORE 101078,BUKIT MERAH,25291.3679326326,28430.2551556826,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
NTUC FairPrice Tai Seng,NTUC FairPrice Tai Seng18 Tai Seng Street #B1-13 Mapletree 18 Singapore 539775,539775,Authorised Retailer (FairPrice),2,16,18,matched,1.33631557522577,103.888825620348,18 TAI SENG STREET 18 TAI SENG SINGAPORE 539775,HOUGANG,34177.347278473,35388.5730408002,OK,0,0,0,0,residential,NORTH-EAST REGION,57557,0.0
NTUC FairPrice Sengkang East Ave,NTUC FairPrice Sengkang East AveBlock 279 Sengkang East Avenue #01-06 Singapore 540279,540279,Authorised Retailer (FairPrice),2,10,12,matched,1.38621835522425,103.89299549602,279 SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 540279,SENGKANG,34641.2740479829,40906.581959093,OK,0,0,0,0,residential,NORTH-EAST REGION,70189,0.0
NTUC FairPrice Punggol Plaza,NTUC FairPrice Punggol Plaza168 Punggol Field Road #03-01 Punggol Plaza Singapore 820168,820168,Authorised Retailer (FairPrice),2,36,38,matched,1.39423719717117,103.913047323223,168 PUNGGOL FIELD PUNGGOL PLAZA SINGAPORE 820168,PUNGGOL,36872.7560856491,41793.3313643504,OK,0,0,0,0,residential,NORTH-EAST REGION,55811,0.0
NTUC FairPrice Le Quest,NTUC FairPrice Le Quest4 Bukit Batok Street 41 #01-91/92 Le Quest Singapore 657991,657991,Authorised Retailer (FairPrice),2,8,10,matched,1.35594171176111,103.741127005764,4 BUKIT BATOK STREET 41 LE QUEST SINGAPORE 657991,BUKIT BATOK,17740.1310895691,37558.856544869,OK,0,0,0,0,residential,WEST REGION,45585,0.0
NTUC FairPrice Dawson Place,NTUC FairPrice Dawson Place57 Dawson Road #01-07 Dawson Place Singapore 142057,142057,Authorised Retailer (FairPrice),2,18,20,matched,1.29270339855062,103.810958956467,57 DAWSON ROAD DAWSON PLACE SINGAPORE 142057,QUEENSTOWN,25511.5673628356,30566.1039248593,OK,0,0,0,0,residential,CENTRAL REGION,36378,0.0
Lee Ah Lan Trading,Lee Ah Lan TradingBlk 61 Teban Gardens Road #01-05 Teban Place Singapore 600061,600061,,2,8,10,scraped,1.32213636287766,103.738292803395,61 TEBAN GARDENS ROAD MULTI STOREY CAR PARK-TEBAN PLACE SINGAPORE 600061,JURONG EAST,17424.5715594292,33820.8410988878,OK,0,0,0,0,residential,WEST REGION,24122,0.0
Holland Drive Betting Centre – Lottery Lobby (Public),Holland Drive Betting Centre – Lottery Lobby (Public)Block 47 Holland Drive #01-385 Singapore 270047,270047,Betting Centre,2,7,9,matched,1.30853249504926,103.792385082436,47 HOLLAND DRIVE SINGAPORE 270047,QUEENSTOWN,23444.4839415792,32316.4300815929,OK,0,0,0,36378,residential,CENTRAL REGION,36378,0.0
Hock Soon Ann,Hock Soon AnnBlock 73 Bedok South Avenue 3 #01-454 Singapore 460073,460073,Authorised Retailer,2,16,18,matched,1.31983803117222,103.943971359147,73 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460073,BEDOK,40314.5727053983,33566.7747914363,OK,0,0,0,0,residential,EAST REGION,64415,0.0
Gerk Chwee Trading,Gerk Chwee Trading4 Kensington Park Road Singapore 557256,557256,Authorised Retailer,2,24,26,matched,1.3646888567179,103.866035308524,4 KENSINGTON PARK ROAD SERANGOON GARDEN ESTATE SINGAPORE 557256,SERANGOON,31640.9837710336,38525.9005849175,OK,0,21632,21632,21632,residential,NORTH-EAST REGION,21632,0.00120192
Dawn Florist - Aljunied Avenue 2,Dawn Florist - Aljunied Avenue 2Block 119 Aljunied Avenue 2 #01-78 Singapore 380119,380119,Authorised Retailer,2,6,8,matched,1.32012887290025,103.886058091225,119 ALJUNIED AVENUE 2 SINGAPORE 380119,GEYLANG,33869.3886141358,33598.7229509298,OK,31514,31514,31514,31514,residential,CENTRAL REGION,31514,0.00025386
Balestier Khalsa Football Club,Balestier Khalsa Football ClubBlock 70 Lorong 4 Toa Payoh #01-343 Singapore 310070,310070,Authorised Retailer,2,8,10,matched,1.33444874946936,103.852333287558,70 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310070,TOA PAYOH,30116.1374758715,35182.0874286592,OK,0,0,0,42185,residential,CENTRAL REGION,42185,0.0
B.H. Mini Mart,B.H. Mini MartBlock 137 Potong Pasir Avenue 3 #01-142 Singapore 350137,350137,Authorised Retailer,2,6,8,matched,1.33385759374197,103.865845367722,137 POTONG PASIR AVENUE 3 SINGAPORE 350137,TOA PAYOH,31619.891163365,35116.736188231,OK,0,42185,42185,42185,residential,CENTRAL REGION,42185,0.00018964
A.P. Mini Mart - Lorong 8 Toa Payoh,A.P. Mini Mart - Lorong 8 Toa PayohBlock 234 Lorong 8 Toa Payoh #01-286 Singapore 310234,310234,Authorised Retailer,2,8,10,matched,1.33860148626926,103.857914069837,234 LORONG 8 TOA PAYOH TOA PAYOH EIGHT SINGAPORE 310234,TOA PAYOH,30737.2154049659,35641.2813448943,OK,42185,42185,42185,42185,residential,CENTRAL REGION,42185,0.00023705
A.P. Mini Mart - Bedok Reservoir Road,A.P. Mini Mart - Bedok Reservoir RoadBlock 121 Bedok Reservoir Road #01-200 Singapore 470121,470121,Authorised Retailer,2,19,21,matched,1.33130517787872,103.909992224709,121 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470121,BEDOK,36532.9851953331,34834.6118230876,OK,0,0,0,0,residential,EAST REGION,64415,0.0
7-Eleven Store Bukit Batok West Avenue 6,7-Eleven Store Bukit Batok West Avenue 6Block 132 Bukit Batok West Avenue 6 #01-304 Singapore 650132,650132,Authorised Retailer (7-Eleven),2,14,16,matched,1.3506524380389,103.745625196086,132 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650132,BUKIT BATOK,18240.7075444832,36973.9763699137,OK,0,0,0,45585,residential,WEST REGION,45585,0.0
7-Eleven Jalan Leban,7-Eleven Jalan Leban6 Jln Leban Sembawang Hill Estates Singapore 577549,577549,,2,12,14,scraped,1.37137207660359,103.829054256663,6A JALAN LEBAN SEMBAWANG HILLS ESTATE SINGAPORE 577549,ANG MO KIO,27525.4328886895,39264.8727040738,OK,0,0,0,51310,residential,NORTH-EAST REGION,51310,0.0
Warriors Football Club (S),Warriors Football Club (S)1 Choa Chu Kang St 53 Choa Chu Kang Stadium #02-06 Singapore 689236,689236,,1,0,1,scraped,1.39059559281482,103.748024129362,1 CHOA CHU KANG STREET 53 CHOA CHU KANG SPORTS CENTRE SINGAPORE 689236,CHOA CHU KANG,18507.8394811274,41390.682581896,OK,49026,49026,49026,49026,residential,WEST REGION,49026,2.04e-05
Uni-Foto Pte Ltd,Uni-Foto Pte Ltd400 Orchard Rd Orchard Towers  #B1-11 Singapore 238875,238875,,1,10,11,scraped,1.30694456840806,103.829339596247,400 ORCHARD ROAD BETHANY CHURCH SINGAPORE SINGAPORE 238875,ORCHARD,27557.1761036655,32140.8084903043,OK,0,0,0,1995,commercial,CENTRAL REGION,0,0.0
Tuas View,Tuas View71 Pioneer Road Tuas Amenity Centre #02-02/03 Singapore 639591,639591,,1,10,11,scraped,1.31720416073204,103.652208670485,71 ACUMED MEDICAL GROUP TUAS AMENITY CENTRE SINGAPORE 639591,TUAS,7844.19530003238,33275.9935105387,OK,0,0,0,0,commercial,WEST REGION,0,0.0
Singapore Racecourse - MRT Plaza (Public),Singapore Racecourse - MRT Plaza (Public)1 Turf Club Avenue Singapore Racecourse Singapore 738078,738078,,1,0,1,scraped,1.41993788166264,103.767403498455,1 TURF CLUB AVENUE BUKIT TIMAH SADDLE CLUB SINGAPORE 738078,SUNGEI KADUT,20664.6033362485,44635.1376007833,OK,0,0,0,0,commercial,NORTH REGION,0,0.0
Singapore Pools Yishun N7 Branch,Singapore Pools Yishun N7 BranchBlock 761 Yishun Street 72 #01-340 Singapore 760761,760761,Branch,1,25,26,matched,1.42539842469037,103.833259035976,761 YISHUN STREET 72 SINGAPORE 760761,YISHUN,27993.3737981999,45238.8323241491,OK,0,0,0,65614,residential,NORTH REGION,65614,0.0
Singapore Pools Upp Thomson Branch,Singapore Pools Upp Thomson Branch200 Upp Thomson Rd Thomson Imperial Court #01-06 Singapore 574424,574424,,1,3,4,scraped,1.35184499157062,103.836053648292,200 UPPER THOMSON ROAD THOMSON IMPERIAL COURT SINGAPORE 574424,BISHAN,28304.3823553799,37105.6669188309,OK,20072,20072,20072,20072,residential,CENTRAL REGION,20072,0.00019928
Singapore Pools Great World City Branch,Singapore Pools Great World City Branch1 Kim Seng Promenade #B1-127 Great World City Singapore 237994,237994,,1,16,17,scraped,1.29380235105066,103.831757911057,1 KIM SENG PROMENADE BRIGHTON MONTESSORI CENTRES PTE. LTD. SINGAPORE 237994,SINGAPORE RIVER,27826.3112057392,30687.6095091309,OK,0,1995,1995,1995,commercial,CENTRAL REGION,0,0.0085213
Singapore Pools Everton Park Branch,Singapore Pools Everton Park BranchBlock 7 Everton Park #01-15 Singapore 080007,080007,,1,15,16,scraped,1.27692435153003,103.838679504443,7 EVERTON PARK SINGAPORE 080007,BUKIT MERAH,28596.6282434743,28821.3280688375,OK,0,1995,1995,1995,residential,CENTRAL REGION,54157,0.00802005
Singapore Pools Changi Road Branch,Singapore Pools Changi Road Branch324K Changi Road Singapore 419799,419799,Branch,1,15,16,matched,1.31786851894401,103.907753065671,324 CHANGI ROAD SINGAPORE 419799,BEDOK,36283.8343781689,33348.8461259063,OK,0,0,0,0,residential,EAST REGION,64415,0.0
Sheng Siong Serangoon North Avenue 5,Sheng Siong Serangoon North Avenue 519 Serangoon North Avenue 5 #01-01 Singapore 554913,554913,Authorised Retailer,1,7,8,matched,1.37563500157221,103.871996419103,19 SERANGOON NORTH AVENUE 5 GLOBALKIDS EDU PTE LTD SINGAPORE 554913,SERANGOON,32304.3652027464,39736.2796912044,OK,0,0,0,0,residential,NORTH-EAST REGION,21632,0.0
Shell Station Geylang Road,Shell Station Geylang Road203 Geylang Road Singapore 389266,389266,Authorised Retailer,1,0,1,matched,1.31198237882226,103.875582544247,203 GEYLANG ROAD SHELL GEYLANG LORONG 7 SINGAPORE 389266,GEYLANG,32703.5783571731,32697.9029891547,OK,0,0,0,40171,residential,CENTRAL REGION,31514,0.0
